# -*- coding: utf-8 -*-

# A datafile created by Gustav!
# 
# Experiment: mild-2
# 
# Vocoded speech in spatially-separated speech or noise maskers.
# 
# $comments
# 

S,Trial,Date,Block,Condition,masker,Soundfile,Times
NDARRCP789AP,37,2024-06-05,37,3,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/13_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,4546.991112977266,5010.439580976963,10235.44147798419,12810.368043988943
NDARRCP789AP,38,2024-06-05,38,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/13_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,3441.14147400856,3897.687953978777,7897.588763028383
NDARRCP789AP,39,2024-06-05,39,8,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/13_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,6304.93413695693,9469.729349970818,12864.986679971218
NDARRCP789AP,40,2024-06-05,40,7,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/13_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,4185.333680003881,8825.2852140069,11522.560941010714
NDARRCP789AP,41,2024-06-05,41,8,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/14_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,4361.612782001495,6401.698116004467,9857.716493993998,12637.750111997128
NDARRCP789AP,42,2024-06-05,42,3,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/14_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,5133.1006579995155,5749.559718996286,6304.612432986498,7501.019230991602,11645.547380000353
NDARRCP789AP,43,2024-06-05,43,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/14_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,3593.2692410051823,5169.556667000055,5570.397596985102,11026.63916799426
NDARRCP789AP,44,2024-06-05,44,7,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/14_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,7424.413454979658,9258.699108988047,9828.771761983633,11680.380113989115
NDARRCP789AP,45,2024-06-05,45,4,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/14_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,12112.987426966429,12454.890107989311,13342.933209002018
NDARRCP789AP,46,2024-06-05,46,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/14_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,8758.215745985508,13145.488524973392,13545.282532960176
NDARRCP789AP,47,2024-06-05,47,1,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/14_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,3774.875358015299,5154.105654031038,7603.137708008289,10628.472278028727
NDARRCP789AP,48,2024-06-05,48,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/14_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,3457.150899976492,8113.16702696681,10937.118409991264,11121.450260967016
NDARRCP789AP,49,2024-06-05,49,3,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/1_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,7404.836178988218,8077.387499004602,8517.258851975203,11685.28277400136,13582.436380982399
NDARRCP789AP,50,2024-06-05,50,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/1_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,9102.228850007057,9814.170810997486,10938.203547000885,12001.555275976658,13080.2098480165
NDARRCP789AP,51,2024-06-05,51,1,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/1_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,4582.203245043755,5550.009273022413,7833.976988017559,11033.869584023952
NDARRCP789AP,52,2024-06-05,52,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/1_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,6353.787393987179,7509.138229995966,9945.666548997164
NDARRCP789AP,53,2024-06-05,53,7,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/1_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,3921.2510890066624,4393.234757006168,7385.200336009264,10329.402956992388,11689.245063990355
NDARRCP789AP,54,2024-06-05,54,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/1_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,6799.301619976759,8503.287275999784,9289.019292980433,11655.230476975441
NDARRCP789AP,55,2024-06-05,55,4,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/1_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,7385.930496007204,8094.231099009514,8541.3851749897,12833.976309001446
NDARRCP789AP,56,2024-06-05,56,8,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/1_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,4523.639224976301,8655.761173993349,9271.648142009974,13041.570435017347
NDARRCP789AP,57,2024-06-05,57,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/2_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,3786.20043900609,4155.083466023207,10586.208545982838,12802.234479010105
NDARRCP789AP,58,2024-06-05,58,1,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/2_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,3884.1664550304413,4356.015093028545,5692.027537018061
NDARRCP789AP,59,2024-06-05,59,8,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/2_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,8591.787652015686,11479.8414940238,12759.809060007334,13176.002997994423
NDARRCP789AP,60,2024-06-05,60,4,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/2_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,6157.902916967869,7398.384054988623,8078.251785963774,8648.66830599308
NDARRCP789AP,61,2024-06-05,61,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/2_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,7022.859618008137,7918.888760000467,11074.905631035566,11558.936935991049,12886.900036007166
NDARRCP789AP,62,2024-06-05,62,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/2_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,3624.831349015236,6276.133971989155,6716.140349000692,7317.709775984287,12244.178216010332
NDARRCP789AP,63,2024-06-05,63,3,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/2_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,4362.6362689733505,4980.031102985144,12687.020153999329
NDARRCP789AP,64,2024-06-05,64,7,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/2_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,4592.266375005245,6998.602807015181,8110.661729991436,9550.675807982683,12802.923873007298
NDARRCP789AP,65,2024-06-05,65,4,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/3_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,4443.776538968086,9328.161025971174,10624.156118005514
NDARRCP789AP,66,2024-06-05,66,7,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/3_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,4372.65924602747,7200.836776018143,8648.630415022373,8986.871253997087,11576.779433012009
NDARRCP789AP,67,2024-06-05,67,1,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/3_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,6431.304235011339,6799.210133999586,7479.2349590063095,12303.285751998425,13543.30075699091
NDARRCP789AP,68,2024-06-05,68,3,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/3_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,4324.650553017855,5052.625223010778,8596.601649999619,9884.62117099762
NDARRCP789AP,69,2024-06-05,69,8,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/3_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,3261.045405000448,6965.45023599267,9389.488418012857,9882.378872036934
NDARRCP789AP,70,2024-06-05,70,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/3_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,9319.504202008247,11671.507887005806,12095.499834001064,12696.94298300147
NDARRCP789AP,71,2024-06-05,71,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/3_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,6244.82504799962,10060.739744007587,13265.265227019787
NDARRCP789AP,72,2024-06-05,72,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/3_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,5064.895063012838,9752.873688012362,12424.851295024157
NDARRCP789AP,73,2024-06-05,73,4,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/4_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,5748.305830001831,6781.069178014994,9139.903853029013,11652.396472007036,12952.191444009542
NDARRCP789AP,74,2024-06-05,74,7,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/4_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,4902.314525008202,5703.954522013664,12207.52071300149
NDARRCP789AP,75,2024-06-05,75,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/4_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,3345.6853210031986,7752.658093005419,8255.028205007315,12232.769722014666
NDARRCP789AP,76,2024-06-05,76,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/4_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,3485.0671140253544,7429.5504250228405,8853.035988032818,11645.152954012156
NDARRCP789AP,77,2024-06-05,77,8,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/4_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,3716.2716279923916,4364.217207998037,5140.219352990389,6340.1211560070515
NDARRCP789AP,78,2024-06-05,78,3,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/4_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,4422.96867698431,8110.996143966913,8496.469436973333
NDARRCP789AP,79,2024-06-05,79,1,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/4_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,6293.190582990646,9349.347287982702,10421.233169972897
NDARRCP789AP,80,2024-06-05,80,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/4_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,4467.919488012791,12258.877574026585,13244.58900001645
NDARRCP789AP,81,2024-06-05,81,7,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/5_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,7339.185472011566,9804.275510013103,10867.887098997831
NDARRCP789AP,82,2024-06-05,82,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/5_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,3952.8723849654198,5232.8925549685955,8140.69143897295,8784.98638099432,11568.941234976053
NDARRCP789AP,83,2024-06-05,83,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/5_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,6934.679308980703,8142.243159979582,9945.63034901023
NDARRCP789AP,84,2024-06-05,84,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/5_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,5766.844220995903,8918.790073990822
NDARRCP789AP,85,2024-06-05,85,3,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/5_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,3575.6615150272846,4919.487744033337,5679.490871012211,7584.918067008257,10466.190299034119
NDARRCP789AP,86,2024-06-05,86,1,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/5_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,6398.506534010172,6866.416044026613,7330.34393799305,9426.90503001213
NDARRCP789AP,87,2024-06-05,87,8,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/5_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,4547.653639018536,7691.527440011501,7910.56000700593,8223.058337002993
NDARRCP789AP,88,2024-06-05,88,4,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/5_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,4560.818263977766,5731.326837003231,10507.926772981882,11823.21466100216
NDARRCP789AP,89,2024-06-05,89,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/6_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,6123.2171640098095,6883.2173219919205,11276.676331013441,11667.188715010881
NDARRCP789AP,90,2024-06-05,90,7,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/6_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,4445.639311999083,6965.612156003714,8136.994560986757,11633.707604020834,12265.555486023426
NDARRCP789AP,91,2024-06-05,91,1,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/6_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,6919.808265000582,9076.674215972424,10427.348567992449,11075.344069987535,12863.939894974232
NDARRCP789AP,92,2024-06-05,92,4,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/6_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,3206.372832030058,4494.307725012302,5550.299234002829,10518.365200012922,11814.437041014433
NDARRCP789AP,93,2024-06-05,93,3,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/6_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,7556.716361016035,9292.74295002222,12868.997566014528
NDARRCP789AP,94,2024-06-05,94,8,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/6_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,3507.373281031847,7515.392823010683,12795.674868017435
NDARRCP789AP,95,2024-06-05,95,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/6_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,6288.944476991892,9633.518685996532,12285.36719200015
NDARRCP789AP,96,2024-06-05,96,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/6_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,3939.3249209821224,8011.268839985132,10299.3306709826
NDARRCP789AP,97,2024-06-05,97,4,side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/7_side=l_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,4463.117299973965,9143.109251976013
NDARRCP789AP,98,2024-06-05,98,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/7_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,6913.265771985054,8417.30142802,9156.626385986805,12201.218915998936,12896.986117005348
NDARRCP789AP,99,2024-06-05,99,8,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/7_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,4653.906831979752,5778.713365972042,6322.530233979225,12258.625641971827
NDARRCP789AP,100,2024-06-05,100,1,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/7_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,6902.6098220050335,9869.330384999514,11349.24464699626,11789.323844999075
NDARRCP789AP,101,2024-06-05,101,7,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/7_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,5018.663478970528,6832.058474987745,9384.474678993225,11160.532817006111,13065.649154990911
NDARRCP789AP,102,2024-06-05,102,3,side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/7_side=r_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,3797.728762984276,8640.607901006937,11245.715588986874
NDARRCP789AP,103,2024-06-05,103,2,side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/7_side=l_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,6079.6731379926205,10950.773975998163,13454.95119997859
NDARRCP789AP,104,2024-06-05,104,5,side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/7_side=l_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,3458.08856600523,3888.519214004278,5712.483620017767,11000.60663202405,12096.518883019686
NDARRCP789AP,105,2024-06-05,105,7,side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0/8_side=r_masker=speech_itd=0_ild=0_az=10_mag=1_control=0.wav,9832.52215796709,10418.34781396389,12329.713699996471,13595.500972986221
NDARRCP789AP,106,2024-06-05,106,1,side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0/8_side=l_masker=speech_itd=0_ild=0_az=30_mag=1_control=0.wav,4598.084987014532,8582.052174001932,10758.111529022455
NDARRCP789AP,107,2024-06-05,107,8,side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0/8_side=r_masker=speech_itd=0_ild=0_az=10_mag=0_control=0.wav,5705.896486014128,9233.785676032305,9865.954859018326,13404.160931020975
NDARRCP789AP,108,2024-06-05,108,6,side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0,stim/bobmike/mild-2/s_NDARRCP789AP/side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0/8_side=r_masker=speech_itd=0_ild=0_az=30_mag=0_control=0.wav,5745.599490016699,6205.307621002197,6656.416229009628,10704.39545199275,11072.515157997608
